id,category,buggy_file,fixed_file,reasoning,buggy_snippet,fixed_snippet
03_multi_driver_collisions_13,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_13_buggy.v,dataset/03_multi_driver_collisions/sample_13_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_13 (
    input clk,
    input [15:0] port_a_13,
    input [15:0] port_b_13,
    output reg [15:0] bus_out_13
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_13 <= port_a_13;
    end

    always @(negedge clk) begin
        bus_out_13 <= port_b_13;
    end
endmodule
","module driver_mod_13 (
    input clk,
    input [15:0] port_a_13,
    input [15:0] port_b_13,
    output reg [15:0] bus_out_13
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_13 <= port_a_13;
        else 
            bus_out_13 <= port_b_13;
    end
endmodule
"
03_multi_driver_collisions_14,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_14_buggy.v,dataset/03_multi_driver_collisions/sample_14_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_14 (
    input clk,
    input [7:0] port_a_14,
    input [7:0] port_b_14,
    output reg [7:0] bus_out_14
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_14 <= port_a_14;
    end

    always @(negedge clk) begin
        bus_out_14 <= port_b_14;
    end
endmodule
","module driver_mod_14 (
    input clk,
    input [7:0] port_a_14,
    input [7:0] port_b_14,
    output reg [7:0] bus_out_14
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_14 <= port_a_14;
        else 
            bus_out_14 <= port_b_14;
    end
endmodule
"
03_multi_driver_collisions_15,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_15_buggy.v,dataset/03_multi_driver_collisions/sample_15_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_15 (
    input clk,
    input [31:0] port_a_15,
    input [31:0] port_b_15,
    output reg [31:0] bus_out_15
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_15 <= port_a_15;
    end

    always @(negedge clk) begin
        bus_out_15 <= port_b_15;
    end
endmodule
","module driver_mod_15 (
    input clk,
    input [31:0] port_a_15,
    input [31:0] port_b_15,
    output reg [31:0] bus_out_15
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_15 <= port_a_15;
        else 
            bus_out_15 <= port_b_15;
    end
endmodule
"
03_multi_driver_collisions_16,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_16_buggy.v,dataset/03_multi_driver_collisions/sample_16_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_16 (
    input clk,
    input [31:0] port_a_16,
    input [31:0] port_b_16,
    output reg [31:0] bus_out_16
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_16 <= port_a_16;
    end

    always @(negedge clk) begin
        bus_out_16 <= port_b_16;
    end
endmodule
","module driver_mod_16 (
    input clk,
    input [31:0] port_a_16,
    input [31:0] port_b_16,
    output reg [31:0] bus_out_16
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_16 <= port_a_16;
        else 
            bus_out_16 <= port_b_16;
    end
endmodule
"
03_multi_driver_collisions_17,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_17_buggy.v,dataset/03_multi_driver_collisions/sample_17_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_17 (
    input clk,
    input [31:0] port_a_17,
    input [31:0] port_b_17,
    output reg [31:0] bus_out_17
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_17 <= port_a_17;
    end

    always @(negedge clk) begin
        bus_out_17 <= port_b_17;
    end
endmodule
","module driver_mod_17 (
    input clk,
    input [31:0] port_a_17,
    input [31:0] port_b_17,
    output reg [31:0] bus_out_17
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_17 <= port_a_17;
        else 
            bus_out_17 <= port_b_17;
    end
endmodule
"
03_multi_driver_collisions_18,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_18_buggy.v,dataset/03_multi_driver_collisions/sample_18_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_18 (
    input clk,
    input [31:0] port_a_18,
    input [31:0] port_b_18,
    output reg [31:0] bus_out_18
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_18 <= port_a_18;
    end

    always @(negedge clk) begin
        bus_out_18 <= port_b_18;
    end
endmodule
","module driver_mod_18 (
    input clk,
    input [31:0] port_a_18,
    input [31:0] port_b_18,
    output reg [31:0] bus_out_18
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_18 <= port_a_18;
        else 
            bus_out_18 <= port_b_18;
    end
endmodule
"
03_multi_driver_collisions_19,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_19_buggy.v,dataset/03_multi_driver_collisions/sample_19_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_19 (
    input clk,
    input [31:0] port_a_19,
    input [31:0] port_b_19,
    output reg [31:0] bus_out_19
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_19 <= port_a_19;
    end

    always @(negedge clk) begin
        bus_out_19 <= port_b_19;
    end
endmodule
","module driver_mod_19 (
    input clk,
    input [31:0] port_a_19,
    input [31:0] port_b_19,
    output reg [31:0] bus_out_19
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_19 <= port_a_19;
        else 
            bus_out_19 <= port_b_19;
    end
endmodule
"
03_multi_driver_collisions_20,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_20_buggy.v,dataset/03_multi_driver_collisions/sample_20_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_20 (
    input clk,
    input [15:0] port_a_20,
    input [15:0] port_b_20,
    output reg [15:0] bus_out_20
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_20 <= port_a_20;
    end

    always @(negedge clk) begin
        bus_out_20 <= port_b_20;
    end
endmodule
","module driver_mod_20 (
    input clk,
    input [15:0] port_a_20,
    input [15:0] port_b_20,
    output reg [15:0] bus_out_20
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_20 <= port_a_20;
        else 
            bus_out_20 <= port_b_20;
    end
endmodule
"
03_multi_driver_collisions_21,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_21_buggy.v,dataset/03_multi_driver_collisions/sample_21_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_21 (
    input clk,
    input [31:0] port_a_21,
    input [31:0] port_b_21,
    output reg [31:0] bus_out_21
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_21 <= port_a_21;
    end

    always @(negedge clk) begin
        bus_out_21 <= port_b_21;
    end
endmodule
","module driver_mod_21 (
    input clk,
    input [31:0] port_a_21,
    input [31:0] port_b_21,
    output reg [31:0] bus_out_21
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_21 <= port_a_21;
        else 
            bus_out_21 <= port_b_21;
    end
endmodule
"
03_multi_driver_collisions_22,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_22_buggy.v,dataset/03_multi_driver_collisions/sample_22_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_22 (
    input clk,
    input [31:0] port_a_22,
    input [31:0] port_b_22,
    output reg [31:0] bus_out_22
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_22 <= port_a_22;
    end

    always @(negedge clk) begin
        bus_out_22 <= port_b_22;
    end
endmodule
","module driver_mod_22 (
    input clk,
    input [31:0] port_a_22,
    input [31:0] port_b_22,
    output reg [31:0] bus_out_22
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_22 <= port_a_22;
        else 
            bus_out_22 <= port_b_22;
    end
endmodule
"
03_multi_driver_collisions_23,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_23_buggy.v,dataset/03_multi_driver_collisions/sample_23_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_23 (
    input clk,
    input [15:0] port_a_23,
    input [15:0] port_b_23,
    output reg [15:0] bus_out_23
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_23 <= port_a_23;
    end

    always @(negedge clk) begin
        bus_out_23 <= port_b_23;
    end
endmodule
","module driver_mod_23 (
    input clk,
    input [15:0] port_a_23,
    input [15:0] port_b_23,
    output reg [15:0] bus_out_23
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_23 <= port_a_23;
        else 
            bus_out_23 <= port_b_23;
    end
endmodule
"
03_multi_driver_collisions_24,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_24_buggy.v,dataset/03_multi_driver_collisions/sample_24_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_24 (
    input clk,
    input [15:0] port_a_24,
    input [15:0] port_b_24,
    output reg [15:0] bus_out_24
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_24 <= port_a_24;
    end

    always @(negedge clk) begin
        bus_out_24 <= port_b_24;
    end
endmodule
","module driver_mod_24 (
    input clk,
    input [15:0] port_a_24,
    input [15:0] port_b_24,
    output reg [15:0] bus_out_24
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_24 <= port_a_24;
        else 
            bus_out_24 <= port_b_24;
    end
endmodule
"
03_multi_driver_collisions_25,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_25_buggy.v,dataset/03_multi_driver_collisions/sample_25_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_25 (
    input clk,
    input [7:0] port_a_25,
    input [7:0] port_b_25,
    output reg [7:0] bus_out_25
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_25 <= port_a_25;
    end

    always @(negedge clk) begin
        bus_out_25 <= port_b_25;
    end
endmodule
","module driver_mod_25 (
    input clk,
    input [7:0] port_a_25,
    input [7:0] port_b_25,
    output reg [7:0] bus_out_25
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_25 <= port_a_25;
        else 
            bus_out_25 <= port_b_25;
    end
endmodule
"
03_multi_driver_collisions_26,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_26_buggy.v,dataset/03_multi_driver_collisions/sample_26_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_26 (
    input clk,
    input [7:0] port_a_26,
    input [7:0] port_b_26,
    output reg [7:0] bus_out_26
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_26 <= port_a_26;
    end

    always @(negedge clk) begin
        bus_out_26 <= port_b_26;
    end
endmodule
","module driver_mod_26 (
    input clk,
    input [7:0] port_a_26,
    input [7:0] port_b_26,
    output reg [7:0] bus_out_26
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_26 <= port_a_26;
        else 
            bus_out_26 <= port_b_26;
    end
endmodule
"
03_multi_driver_collisions_27,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_27_buggy.v,dataset/03_multi_driver_collisions/sample_27_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_27 (
    input clk,
    input [7:0] port_a_27,
    input [7:0] port_b_27,
    output reg [7:0] bus_out_27
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_27 <= port_a_27;
    end

    always @(negedge clk) begin
        bus_out_27 <= port_b_27;
    end
endmodule
","module driver_mod_27 (
    input clk,
    input [7:0] port_a_27,
    input [7:0] port_b_27,
    output reg [7:0] bus_out_27
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_27 <= port_a_27;
        else 
            bus_out_27 <= port_b_27;
    end
endmodule
"
03_multi_driver_collisions_28,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_28_buggy.v,dataset/03_multi_driver_collisions/sample_28_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_28 (
    input clk,
    input [31:0] port_a_28,
    input [31:0] port_b_28,
    output reg [31:0] bus_out_28
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_28 <= port_a_28;
    end

    always @(negedge clk) begin
        bus_out_28 <= port_b_28;
    end
endmodule
","module driver_mod_28 (
    input clk,
    input [31:0] port_a_28,
    input [31:0] port_b_28,
    output reg [31:0] bus_out_28
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_28 <= port_a_28;
        else 
            bus_out_28 <= port_b_28;
    end
endmodule
"
03_multi_driver_collisions_29,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_29_buggy.v,dataset/03_multi_driver_collisions/sample_29_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_29 (
    input clk,
    input [31:0] port_a_29,
    input [31:0] port_b_29,
    output reg [31:0] bus_out_29
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_29 <= port_a_29;
    end

    always @(negedge clk) begin
        bus_out_29 <= port_b_29;
    end
endmodule
","module driver_mod_29 (
    input clk,
    input [31:0] port_a_29,
    input [31:0] port_b_29,
    output reg [31:0] bus_out_29
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_29 <= port_a_29;
        else 
            bus_out_29 <= port_b_29;
    end
endmodule
"
03_multi_driver_collisions_30,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_30_buggy.v,dataset/03_multi_driver_collisions/sample_30_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_30 (
    input clk,
    input [31:0] port_a_30,
    input [31:0] port_b_30,
    output reg [31:0] bus_out_30
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_30 <= port_a_30;
    end

    always @(negedge clk) begin
        bus_out_30 <= port_b_30;
    end
endmodule
","module driver_mod_30 (
    input clk,
    input [31:0] port_a_30,
    input [31:0] port_b_30,
    output reg [31:0] bus_out_30
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_30 <= port_a_30;
        else 
            bus_out_30 <= port_b_30;
    end
endmodule
"
03_multi_driver_collisions_31,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_31_buggy.v,dataset/03_multi_driver_collisions/sample_31_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_31 (
    input clk,
    input [7:0] port_a_31,
    input [7:0] port_b_31,
    output reg [7:0] bus_out_31
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_31 <= port_a_31;
    end

    always @(negedge clk) begin
        bus_out_31 <= port_b_31;
    end
endmodule
","module driver_mod_31 (
    input clk,
    input [7:0] port_a_31,
    input [7:0] port_b_31,
    output reg [7:0] bus_out_31
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_31 <= port_a_31;
        else 
            bus_out_31 <= port_b_31;
    end
endmodule
"
03_multi_driver_collisions_32,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_32_buggy.v,dataset/03_multi_driver_collisions/sample_32_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_32 (
    input clk,
    input [31:0] port_a_32,
    input [31:0] port_b_32,
    output reg [31:0] bus_out_32
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_32 <= port_a_32;
    end

    always @(negedge clk) begin
        bus_out_32 <= port_b_32;
    end
endmodule
","module driver_mod_32 (
    input clk,
    input [31:0] port_a_32,
    input [31:0] port_b_32,
    output reg [31:0] bus_out_32
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_32 <= port_a_32;
        else 
            bus_out_32 <= port_b_32;
    end
endmodule
"
03_multi_driver_collisions_33,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_33_buggy.v,dataset/03_multi_driver_collisions/sample_33_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_33 (
    input clk,
    input [31:0] port_a_33,
    input [31:0] port_b_33,
    output reg [31:0] bus_out_33
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_33 <= port_a_33;
    end

    always @(negedge clk) begin
        bus_out_33 <= port_b_33;
    end
endmodule
","module driver_mod_33 (
    input clk,
    input [31:0] port_a_33,
    input [31:0] port_b_33,
    output reg [31:0] bus_out_33
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_33 <= port_a_33;
        else 
            bus_out_33 <= port_b_33;
    end
endmodule
"
03_multi_driver_collisions_34,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_34_buggy.v,dataset/03_multi_driver_collisions/sample_34_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_34 (
    input clk,
    input [15:0] port_a_34,
    input [15:0] port_b_34,
    output reg [15:0] bus_out_34
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_34 <= port_a_34;
    end

    always @(negedge clk) begin
        bus_out_34 <= port_b_34;
    end
endmodule
","module driver_mod_34 (
    input clk,
    input [15:0] port_a_34,
    input [15:0] port_b_34,
    output reg [15:0] bus_out_34
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_34 <= port_a_34;
        else 
            bus_out_34 <= port_b_34;
    end
endmodule
"
03_multi_driver_collisions_35,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_35_buggy.v,dataset/03_multi_driver_collisions/sample_35_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_35 (
    input clk,
    input [15:0] port_a_35,
    input [15:0] port_b_35,
    output reg [15:0] bus_out_35
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_35 <= port_a_35;
    end

    always @(negedge clk) begin
        bus_out_35 <= port_b_35;
    end
endmodule
","module driver_mod_35 (
    input clk,
    input [15:0] port_a_35,
    input [15:0] port_b_35,
    output reg [15:0] bus_out_35
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_35 <= port_a_35;
        else 
            bus_out_35 <= port_b_35;
    end
endmodule
"
03_multi_driver_collisions_36,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_36_buggy.v,dataset/03_multi_driver_collisions/sample_36_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_36 (
    input clk,
    input [15:0] port_a_36,
    input [15:0] port_b_36,
    output reg [15:0] bus_out_36
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_36 <= port_a_36;
    end

    always @(negedge clk) begin
        bus_out_36 <= port_b_36;
    end
endmodule
","module driver_mod_36 (
    input clk,
    input [15:0] port_a_36,
    input [15:0] port_b_36,
    output reg [15:0] bus_out_36
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_36 <= port_a_36;
        else 
            bus_out_36 <= port_b_36;
    end
endmodule
"
03_multi_driver_collisions_37,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_37_buggy.v,dataset/03_multi_driver_collisions/sample_37_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_37 (
    input clk,
    input [15:0] port_a_37,
    input [15:0] port_b_37,
    output reg [15:0] bus_out_37
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_37 <= port_a_37;
    end

    always @(negedge clk) begin
        bus_out_37 <= port_b_37;
    end
endmodule
","module driver_mod_37 (
    input clk,
    input [15:0] port_a_37,
    input [15:0] port_b_37,
    output reg [15:0] bus_out_37
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_37 <= port_a_37;
        else 
            bus_out_37 <= port_b_37;
    end
endmodule
"
03_multi_driver_collisions_38,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_38_buggy.v,dataset/03_multi_driver_collisions/sample_38_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_38 (
    input clk,
    input [7:0] port_a_38,
    input [7:0] port_b_38,
    output reg [7:0] bus_out_38
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_38 <= port_a_38;
    end

    always @(negedge clk) begin
        bus_out_38 <= port_b_38;
    end
endmodule
","module driver_mod_38 (
    input clk,
    input [7:0] port_a_38,
    input [7:0] port_b_38,
    output reg [7:0] bus_out_38
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_38 <= port_a_38;
        else 
            bus_out_38 <= port_b_38;
    end
endmodule
"
03_multi_driver_collisions_39,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_39_buggy.v,dataset/03_multi_driver_collisions/sample_39_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_39 (
    input clk,
    input [7:0] port_a_39,
    input [7:0] port_b_39,
    output reg [7:0] bus_out_39
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_39 <= port_a_39;
    end

    always @(negedge clk) begin
        bus_out_39 <= port_b_39;
    end
endmodule
","module driver_mod_39 (
    input clk,
    input [7:0] port_a_39,
    input [7:0] port_b_39,
    output reg [7:0] bus_out_39
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_39 <= port_a_39;
        else 
            bus_out_39 <= port_b_39;
    end
endmodule
"
03_multi_driver_collisions_40,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_40_buggy.v,dataset/03_multi_driver_collisions/sample_40_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_40 (
    input clk,
    input [7:0] port_a_40,
    input [7:0] port_b_40,
    output reg [7:0] bus_out_40
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_40 <= port_a_40;
    end

    always @(negedge clk) begin
        bus_out_40 <= port_b_40;
    end
endmodule
","module driver_mod_40 (
    input clk,
    input [7:0] port_a_40,
    input [7:0] port_b_40,
    output reg [7:0] bus_out_40
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_40 <= port_a_40;
        else 
            bus_out_40 <= port_b_40;
    end
endmodule
"
03_multi_driver_collisions_41,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_41_buggy.v,dataset/03_multi_driver_collisions/sample_41_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_41 (
    input clk,
    input [15:0] port_a_41,
    input [15:0] port_b_41,
    output reg [15:0] bus_out_41
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_41 <= port_a_41;
    end

    always @(negedge clk) begin
        bus_out_41 <= port_b_41;
    end
endmodule
","module driver_mod_41 (
    input clk,
    input [15:0] port_a_41,
    input [15:0] port_b_41,
    output reg [15:0] bus_out_41
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_41 <= port_a_41;
        else 
            bus_out_41 <= port_b_41;
    end
endmodule
"
03_multi_driver_collisions_42,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_42_buggy.v,dataset/03_multi_driver_collisions/sample_42_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_42 (
    input clk,
    input [7:0] port_a_42,
    input [7:0] port_b_42,
    output reg [7:0] bus_out_42
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_42 <= port_a_42;
    end

    always @(negedge clk) begin
        bus_out_42 <= port_b_42;
    end
endmodule
","module driver_mod_42 (
    input clk,
    input [7:0] port_a_42,
    input [7:0] port_b_42,
    output reg [7:0] bus_out_42
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_42 <= port_a_42;
        else 
            bus_out_42 <= port_b_42;
    end
endmodule
"
03_multi_driver_collisions_43,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_43_buggy.v,dataset/03_multi_driver_collisions/sample_43_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_43 (
    input clk,
    input [31:0] port_a_43,
    input [31:0] port_b_43,
    output reg [31:0] bus_out_43
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_43 <= port_a_43;
    end

    always @(negedge clk) begin
        bus_out_43 <= port_b_43;
    end
endmodule
","module driver_mod_43 (
    input clk,
    input [31:0] port_a_43,
    input [31:0] port_b_43,
    output reg [31:0] bus_out_43
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_43 <= port_a_43;
        else 
            bus_out_43 <= port_b_43;
    end
endmodule
"
03_multi_driver_collisions_44,03_multi_driver_collisions,dataset/03_multi_driver_collisions/sample_44_buggy.v,dataset/03_multi_driver_collisions/sample_44_fixed.v,Signal driven by multiple procedural always blocks causing a synthesis short-circuit. Merged the drivers into a single block.,"module driver_mod_44 (
    input clk,
    input [15:0] port_a_44,
    input [15:0] port_b_44,
    output reg [15:0] bus_out_44
);
    // BUG: Multiple blocks driving the same output
    always @(posedge clk) begin
        bus_out_44 <= port_a_44;
    end

    always @(negedge clk) begin
        bus_out_44 <= port_b_44;
    end
endmodule
","module driver_mod_44 (
    input clk,
    input [15:0] port_a_44,
    input [15:0] port_b_44,
    output reg [15:0] bus_out_44
);
    // FIX: Merge logic into a single driving block
    always @(posedge clk or negedge clk) begin
        if (clk) 
            bus_out_44 <= port_a_44;
        else 
            bus_out_44 <= port_b_44;
    end
endmodule
"
